#      mass       lower
 3.2566e+00  2.7028e-04
 3.2586e+00  2.6809e-04
 3.2607e+00  2.5923e-04
 3.2628e+00  2.5433e-04
 3.2648e+00  2.5602e-04
 3.2669e+00  2.6206e-04
 3.2689e+00  2.6327e-04
 3.2710e+00  2.7261e-04
 3.2730e+00  2.8794e-04
 3.2751e+00  2.9793e-04
 3.2772e+00  2.8793e-04
 3.2793e+00  2.6110e-04
 3.2813e+00  2.3243e-04
 3.2834e+00  2.2150e-04
 3.2855e+00  2.1500e-04
 3.2875e+00  2.1841e-04
 3.2896e+00  2.2411e-04
 3.2917e+00  2.2653e-04
 3.2937e+00  2.2052e-04
 3.2958e+00  2.1024e-04
 3.2978e+00  2.0583e-04
 3.2999e+00  2.1176e-04
 3.3020e+00  2.2666e-04
 3.3041e+00  2.4238e-04
 3.3061e+00  2.5401e-04
 3.3082e+00  2.5199e-04
 3.3102e+00  2.4821e-04
 3.3123e+00  2.4500e-04
 3.3144e+00  2.4145e-04
 3.3165e+00  2.4410e-04
 3.3185e+00  2.4583e-04
 3.3206e+00  2.4590e-04
 3.3227e+00  2.3393e-04
 3.3248e+00  2.1913e-04
 3.3269e+00  1.9806e-04
 3.3289e+00  1.8828e-04
 3.3310e+00  1.8635e-04
 3.3331e+00  1.8858e-04
 3.3351e+00  1.9659e-04
 3.3372e+00  2.0284e-04
 3.3393e+00  2.0640e-04
 3.3414e+00  2.0457e-04
 3.3435e+00  2.0380e-04
 3.3455e+00  2.0683e-04
 3.3476e+00  2.1528e-04
 3.3497e+00  2.2247e-04
 3.3518e+00  2.2210e-04
 3.3539e+00  2.1359e-04
 3.3559e+00  2.0770e-04
 3.3580e+00  2.0397e-04
 3.3601e+00  2.0404e-04
 3.3622e+00  2.0666e-04
 3.3643e+00  2.1435e-04
 3.3664e+00  2.1780e-04
 3.3685e+00  2.2036e-04
 3.3705e+00  2.2557e-04
 3.3726e+00  2.3149e-04
 3.3747e+00  2.4691e-04
 3.3768e+00  2.6846e-04
 3.3789e+00  2.8278e-04
 3.3810e+00  2.9395e-04
 3.3831e+00  3.0944e-04
 3.3852e+00  3.1960e-04
 3.3873e+00  3.2612e-04
 3.3894e+00  3.3390e-04
 3.3914e+00  3.3805e-04
 3.3935e+00  3.3783e-04
 3.3956e+00  3.4379e-04
 3.3977e+00  3.3717e-04
 3.3998e+00  3.2127e-04
 3.4019e+00  2.9038e-04
 3.4040e+00  2.6145e-04
 3.4061e+00  2.4493e-04
 3.4083e+00  2.3432e-04
 3.4103e+00  2.3422e-04
 3.4124e+00  2.3739e-04
 3.4145e+00  2.3472e-04
 3.4166e+00  2.2081e-04
 3.4188e+00  2.0302e-04
 3.4208e+00  1.9150e-04
 3.4229e+00  1.8828e-04
 3.4250e+00  1.8871e-04
 3.4272e+00  1.8707e-04
 3.4293e+00  1.8545e-04
 3.4314e+00  1.8602e-04
 3.4335e+00  1.8744e-04
 3.4356e+00  1.9481e-04
 3.4377e+00  2.0491e-04
 3.4398e+00  2.0881e-04
 3.4419e+00  2.1056e-04
 3.4440e+00  2.0968e-04
 3.4461e+00  1.9916e-04
 3.4482e+00  1.8903e-04
 3.4503e+00  1.8647e-04
 3.4525e+00  1.7996e-04
 3.4546e+00  1.8280e-04
 3.4567e+00  1.8570e-04
 3.4588e+00  2.0008e-04
 3.4609e+00  2.0995e-04
 3.4630e+00  2.2065e-04
 3.4652e+00  2.2505e-04
 3.4673e+00  2.2486e-04
 3.4694e+00  2.2497e-04
 3.4715e+00  2.2635e-04
 3.4736e+00  2.3028e-04
 3.4757e+00  2.3643e-04
 3.4778e+00  2.4166e-04
 3.4800e+00  2.5137e-04
 3.4821e+00  2.7271e-04
 3.4842e+00  2.7413e-04
 3.4864e+00  2.6123e-04
 3.4885e+00  2.3526e-04
 3.4906e+00  2.1935e-04
 3.4927e+00  2.1936e-04
 3.4948e+00  2.3440e-04
 3.4970e+00  2.5292e-04
 3.4991e+00  2.6659e-04
 3.5012e+00  2.7952e-04
 3.5034e+00  2.8977e-04
 3.5055e+00  3.0211e-04
 3.5076e+00  3.2281e-04
 3.5097e+00  3.3335e-04
 3.5119e+00  3.3652e-04
 3.5140e+00  3.2357e-04
 3.5162e+00  3.1027e-04
 3.5183e+00  2.9636e-04
 3.5204e+00  2.8183e-04
 3.5225e+00  2.6461e-04
 3.5247e+00  2.4767e-04
 3.5268e+00  2.3551e-04
 3.5290e+00  2.3035e-04
 3.5311e+00  2.3616e-04
 3.5332e+00  2.4579e-04
 3.5354e+00  2.5515e-04
 3.5375e+00  2.5579e-04
 3.5396e+00  2.4909e-04
 3.5418e+00  2.3515e-04
 3.5439e+00  2.2390e-04
 3.5461e+00  2.0949e-04
 3.5483e+00  2.0333e-04
 3.5503e+00  2.0680e-04
 3.5525e+00  2.1101e-04
 3.5546e+00  2.1466e-04
 3.5568e+00  2.1523e-04
 3.5589e+00  2.0637e-04
 3.5611e+00  1.9418e-04
 3.5632e+00  1.8551e-04
 3.5654e+00  1.7872e-04
 3.5675e+00  1.7507e-04
 3.5697e+00  1.7158e-04
 3.5718e+00  1.6798e-04
 3.5740e+00  1.7130e-04
 3.5761e+00  1.7893e-04
 3.5783e+00  1.8679e-04
 3.5804e+00  1.9810e-04
 3.5826e+00  2.0489e-04
 3.5847e+00  2.1277e-04
 3.5869e+00  2.1430e-04
 3.5890e+00  2.1523e-04
 3.5912e+00  2.1619e-04
 3.5933e+00  2.2339e-04
 3.5955e+00  2.3065e-04
 3.5976e+00  2.3894e-04
 3.5998e+00  2.4526e-04
 3.6020e+00  2.4047e-04
 3.6041e+00  2.3006e-04
 3.6063e+00  2.1929e-04
 3.6084e+00  2.1738e-04
 3.6106e+00  2.2424e-04
 3.6127e+00  2.2425e-04
 3.6149e+00  2.2332e-04
 3.6170e+00  2.2172e-04
 3.6192e+00  2.1923e-04
 3.6214e+00  2.1968e-04
 3.6235e+00  2.2634e-04
 3.6257e+00  2.3438e-04
 3.6279e+00  2.4047e-04
 3.6301e+00  2.5743e-04
 3.6322e+00  2.9067e-04
 3.6344e+00  3.2622e-04
 3.6366e+00  3.5131e-04
 3.6387e+00  3.6028e-04
 3.6409e+00  3.6131e-04
 3.6430e+00  3.6481e-04
 3.6452e+00  3.5022e-04
 3.6474e+00  3.2020e-04
 3.6496e+00  2.9541e-04
 3.6517e+00  2.8120e-04
 3.6539e+00  2.8263e-04
 3.6561e+00  2.9198e-04
 3.6681e+00  1.0000e+05
 3.7693e+00  1.0000e+05
 3.7697e+00  3.2915e-04
 3.7719e+00  3.4198e-04
 3.7741e+00  3.4043e-04
 3.7764e+00  3.2665e-04
 3.7785e+00  3.1354e-04
 3.7807e+00  2.9645e-04
 3.7829e+00  2.8939e-04
 3.7852e+00  2.7280e-04
 3.7873e+00  2.5278e-04
 3.7896e+00  2.4440e-04
 3.7918e+00  2.6756e-04
 3.7940e+00  2.6086e-04
 3.7962e+00  2.6186e-04
 3.7984e+00  2.5991e-04
 3.8006e+00  2.7372e-04
 3.8028e+00  3.0074e-04
 3.8050e+00  3.5161e-04
 3.8072e+00  3.6418e-04
 3.8095e+00  3.4179e-04
 3.8117e+00  2.9661e-04
 3.8139e+00  2.9113e-04
 3.8161e+00  2.4097e-04
 3.8183e+00  2.3733e-04
 3.8205e+00  2.5131e-04
 3.8227e+00  2.4682e-04
 3.8250e+00  2.6556e-04
 3.8271e+00  2.5722e-04
 3.8294e+00  2.4297e-04
 3.8316e+00  2.3933e-04
 3.8338e+00  2.1591e-04
 3.8360e+00  2.2204e-04
 3.8383e+00  2.3631e-04
 3.8405e+00  2.4275e-04
 3.8427e+00  2.5385e-04
 3.8449e+00  2.6567e-04
 3.8472e+00  2.6917e-04
 3.8494e+00  2.6825e-04
 3.8516e+00  2.6485e-04
 3.8538e+00  2.4819e-04
 3.8560e+00  2.3384e-04
 3.8583e+00  2.1943e-04
 3.8605e+00  2.1214e-04
 3.8627e+00  2.0889e-04
 3.8650e+00  2.1331e-04
 3.8672e+00  2.3195e-04
 3.8694e+00  2.5548e-04
 3.8717e+00  2.7353e-04
 3.8739e+00  2.7269e-04
 3.8761e+00  2.6991e-04
 3.8784e+00  2.6524e-04
 3.8806e+00  2.5148e-04
 3.8828e+00  2.3267e-04
 3.8850e+00  2.0623e-04
 3.8873e+00  1.8840e-04
 3.8895e+00  1.8587e-04
 3.8918e+00  2.0249e-04
 3.8940e+00  2.1883e-04
 3.8962e+00  2.4300e-04
 3.8984e+00  2.7432e-04
 3.9007e+00  3.0032e-04
 3.9030e+00  3.2830e-04
 3.9052e+00  3.5190e-04
 3.9074e+00  3.7710e-04
 3.9097e+00  3.9153e-04
 3.9119e+00  3.7685e-04
 3.9141e+00  3.3986e-04
 3.9164e+00  3.0113e-04
 3.9187e+00  2.6013e-04
 3.9209e+00  2.3077e-04
 3.9232e+00  2.1288e-04
 3.9254e+00  2.0838e-04
 3.9277e+00  2.1996e-04
 3.9299e+00  2.1493e-04
 3.9321e+00  2.1957e-04
 3.9344e+00  2.2755e-04
 3.9366e+00  2.3166e-04
 3.9389e+00  2.3526e-04
 3.9411e+00  2.2346e-04
 3.9434e+00  2.1548e-04
 3.9457e+00  2.1461e-04
 3.9479e+00  2.3155e-04
 3.9502e+00  2.4510e-04
 3.9524e+00  2.5254e-04
 3.9546e+00  2.4179e-04
 3.9569e+00  2.3546e-04
 3.9591e+00  2.3357e-04
 3.9614e+00  2.3164e-04
 3.9637e+00  2.3064e-04
 3.9659e+00  2.2101e-04
 3.9682e+00  2.2248e-04
 3.9705e+00  2.2939e-04
 3.9727e+00  2.3046e-04
 3.9749e+00  2.3411e-04
 3.9772e+00  2.4545e-04
 3.9795e+00  2.5717e-04
 3.9818e+00  2.7346e-04
 3.9840e+00  2.7638e-04
 3.9863e+00  2.7571e-04
 3.9885e+00  2.5609e-04
 3.9908e+00  2.4432e-04
 3.9930e+00  2.4587e-04
 3.9953e+00  2.5219e-04
 3.9976e+00  2.6804e-04
 3.9999e+00  2.7582e-04
 4.0021e+00  2.7967e-04
 4.0044e+00  2.8623e-04
 4.0067e+00  3.0126e-04
 4.0089e+00  3.2811e-04
 4.0112e+00  3.5380e-04
 4.0135e+00  3.5391e-04
 4.0157e+00  3.3164e-04
 4.0180e+00  2.9854e-04
 4.0203e+00  2.8198e-04
 4.0226e+00  2.9130e-04
 4.0249e+00  3.1031e-04
 4.0271e+00  3.1476e-04
 4.0294e+00  3.0773e-04
 4.0316e+00  2.7635e-04
 4.0339e+00  2.5515e-04
 4.0362e+00  2.2790e-04
 4.0385e+00  2.0641e-04
 4.0408e+00  1.9413e-04
 4.0430e+00  1.8631e-04
 4.0453e+00  1.9148e-04
 4.0476e+00  1.9621e-04
 4.0498e+00  1.9540e-04
 4.0521e+00  1.9821e-04
 4.0544e+00  2.0681e-04
 4.0567e+00  2.1036e-04
 4.0590e+00  2.2526e-04
 4.0613e+00  2.4884e-04
 4.0635e+00  2.8110e-04
 4.0659e+00  3.1461e-04
 4.0681e+00  3.3549e-04
 4.0704e+00  3.5576e-04
 4.0727e+00  3.6442e-04
 4.0749e+00  3.4864e-04
 4.0773e+00  3.4023e-04
 4.0795e+00  3.1350e-04
 4.0818e+00  2.9093e-04
 4.0841e+00  2.7874e-04
 4.0864e+00  2.7630e-04
 4.0887e+00  2.7597e-04
 4.0910e+00  2.7714e-04
 4.0933e+00  2.7511e-04
 4.0955e+00  2.8035e-04
 4.0979e+00  2.9300e-04
 4.1002e+00  3.1598e-04
 4.1024e+00  3.4757e-04
 4.1048e+00  3.6853e-04
 4.1071e+00  3.7262e-04
 4.1093e+00  3.7175e-04
 4.1116e+00  3.6140e-04
 4.1140e+00  3.3341e-04
 4.1163e+00  3.0260e-04
 4.1185e+00  2.7001e-04
 4.1208e+00  2.5004e-04
 4.1232e+00  2.4260e-04
 4.1255e+00  2.4242e-04
 4.1278e+00  2.5449e-04
 4.1301e+00  2.6524e-04
 4.1324e+00  2.7424e-04
 4.1346e+00  2.8065e-04
 4.1370e+00  2.8794e-04
 4.1393e+00  2.9515e-04
 4.1416e+00  2.8382e-04
 4.1439e+00  2.7550e-04
 4.1462e+00  2.6556e-04
 4.1485e+00  2.6306e-04
 4.1508e+00  2.6889e-04
 4.1532e+00  2.8183e-04
 4.1555e+00  3.0504e-04
 4.1578e+00  3.3589e-04
 4.1601e+00  3.5173e-04
 4.1624e+00  3.5057e-04
 4.1647e+00  3.3093e-04
 4.1670e+00  2.9288e-04
 4.1693e+00  2.5933e-04
 4.1716e+00  2.3103e-04
 4.1739e+00  2.1764e-04
 4.1763e+00  2.2111e-04
 4.1786e+00  2.2423e-04
 4.1809e+00  2.3359e-04
 4.1832e+00  2.4846e-04
 4.1855e+00  2.8043e-04
 4.1878e+00  3.1278e-04
 4.1902e+00  3.4882e-04
 4.1925e+00  3.6584e-04
 4.1948e+00  3.6970e-04
 4.1971e+00  3.5344e-04
 4.1995e+00  3.1910e-04
 4.2018e+00  2.8094e-04
 4.2041e+00  2.4898e-04
 4.2065e+00  2.3249e-04
 4.2088e+00  2.1597e-04
 4.2111e+00  2.2090e-04
 4.2135e+00  2.3594e-04
 4.2158e+00  2.5665e-04
 4.2181e+00  2.7510e-04
 4.2204e+00  2.6892e-04
 4.2228e+00  2.6456e-04
 4.2251e+00  2.6510e-04
 4.2274e+00  2.8005e-04
 4.2298e+00  3.0117e-04
 4.2321e+00  3.1691e-04
 4.2344e+00  3.2118e-04
 4.2368e+00  3.1030e-04
 4.2391e+00  2.9725e-04
 4.2415e+00  2.8387e-04
 4.2438e+00  2.8231e-04
 4.2461e+00  2.8345e-04
 4.2485e+00  2.8380e-04
 4.2508e+00  2.7581e-04
 4.2532e+00  2.6863e-04
 4.2555e+00  2.6187e-04
 4.2579e+00  2.7599e-04
 4.2602e+00  2.8710e-04
 4.2626e+00  3.0632e-04
 4.2649e+00  3.2417e-04
 4.2673e+00  3.2719e-04
 4.2696e+00  3.2525e-04
 4.2720e+00  3.2706e-04
 4.2743e+00  3.2469e-04
 4.2767e+00  3.0407e-04
 4.2790e+00  2.8335e-04
 4.2814e+00  2.6449e-04
 4.2837e+00  2.6331e-04
 4.2861e+00  2.7242e-04
 4.2884e+00  2.9063e-04
 4.2908e+00  3.0133e-04
 4.2932e+00  3.0282e-04
 4.2955e+00  2.9099e-04
 4.2979e+00  2.5855e-04
 4.3002e+00  2.2491e-04
 4.3026e+00  2.0486e-04
 4.3049e+00  1.8887e-04
 4.3073e+00  1.9122e-04
 4.3097e+00  1.9406e-04
 4.3120e+00  1.9190e-04
 4.3144e+00  1.9754e-04
 4.3168e+00  2.0902e-04
 4.3191e+00  2.2306e-04
 4.3215e+00  2.4747e-04
 4.3239e+00  2.6054e-04
 4.3262e+00  2.6124e-04
 4.3286e+00  2.6110e-04
 4.3310e+00  2.5492e-04
 4.3334e+00  2.3456e-04
 4.3358e+00  2.1271e-04
 4.3381e+00  1.9575e-04
 4.3405e+00  1.9205e-04
 4.3429e+00  1.9134e-04
 4.3452e+00  1.9323e-04
 4.3476e+00  1.9475e-04
 4.3500e+00  2.0428e-04
 4.3524e+00  2.2015e-04
 4.3547e+00  2.3122e-04
 4.3572e+00  2.1917e-04
 4.3595e+00  2.0013e-04
 4.3619e+00  1.8884e-04
 4.3643e+00  1.9123e-04
 4.3666e+00  2.2355e-04
 4.3691e+00  2.8287e-04
 4.3714e+00  3.3331e-04
 4.3738e+00  3.6262e-04
 4.3762e+00  3.7235e-04
 4.3786e+00  3.7828e-04
 4.3810e+00  3.8874e-04
 4.3834e+00  3.9093e-04
 4.3858e+00  3.9046e-04
 4.3881e+00  3.9671e-04
 4.3906e+00  3.8344e-04
 4.3929e+00  3.6321e-04
 4.3953e+00  3.3822e-04
 4.3978e+00  3.0818e-04
 4.4001e+00  2.7902e-04
 4.4025e+00  2.5560e-04
 4.4049e+00  2.3767e-04
 4.4073e+00  2.3345e-04
 4.4097e+00  2.3305e-04
 4.4121e+00  2.4303e-04
 4.4145e+00  2.5850e-04
 4.4169e+00  2.8648e-04
 4.4193e+00  3.1117e-04
 4.4217e+00  3.3805e-04
 4.4241e+00  3.4522e-04
 4.4266e+00  3.3294e-04
 4.4290e+00  3.1718e-04
 4.4313e+00  2.8097e-04
 4.4337e+00  2.4403e-04
 4.4361e+00  2.1581e-04
 4.4385e+00  2.1293e-04
 4.4410e+00  2.2265e-04
 4.4434e+00  2.3272e-04
 4.4458e+00  2.3928e-04
 4.4482e+00  2.3683e-04
 4.4506e+00  2.2736e-04
 4.4530e+00  2.2141e-04
 4.4554e+00  2.3255e-04
 4.4578e+00  2.3820e-04
 4.4603e+00  2.5238e-04
 4.4627e+00  2.6289e-04
 4.4651e+00  2.7128e-04
 4.4676e+00  2.7748e-04
 4.4700e+00  2.8936e-04
 4.4724e+00  3.0042e-04
 4.4748e+00  2.9477e-04
 4.4772e+00  2.8492e-04
 4.4797e+00  2.6487e-04
 4.4821e+00  2.4935e-04
 4.4845e+00  2.4076e-04
 4.4869e+00  2.2840e-04
 4.4893e+00  2.2064e-04
 4.4918e+00  2.1138e-04
 4.4942e+00  2.1102e-04
 4.4966e+00  2.2032e-04
 4.4991e+00  2.3672e-04
 4.5015e+00  2.4207e-04
 4.5039e+00  2.4831e-04
 4.5064e+00  2.5738e-04
 4.5088e+00  2.7916e-04
 4.5112e+00  3.0935e-04
 4.5137e+00  3.5358e-04
 4.5161e+00  3.8822e-04
 4.5186e+00  4.0181e-04
 4.5210e+00  3.9841e-04
 4.5235e+00  3.8349e-04
 4.5259e+00  3.7075e-04
 4.5283e+00  3.4552e-04
 4.5307e+00  3.2838e-04
 4.5332e+00  3.0482e-04
 4.5356e+00  2.8889e-04
 4.5381e+00  2.8133e-04
 4.5405e+00  2.8569e-04
 4.5430e+00  3.0063e-04
 4.5454e+00  3.1454e-04
 4.5478e+00  3.2044e-04
 4.5503e+00  3.2783e-04
 4.5528e+00  3.3215e-04
 4.5552e+00  3.1948e-04
 4.5576e+00  2.9552e-04
 4.5601e+00  2.6602e-04
 4.5625e+00  2.4086e-04
 4.5650e+00  2.2501e-04
 4.5675e+00  2.1633e-04
 4.5699e+00  2.1645e-04
 4.5723e+00  2.1634e-04
 4.5748e+00  2.1396e-04
 4.5773e+00  2.0831e-04
 4.5798e+00  2.0241e-04
 4.5822e+00  2.0235e-04
 4.5846e+00  2.0522e-04
 4.5871e+00  2.1670e-04
 4.5895e+00  2.3882e-04
 4.5920e+00  2.7302e-04
 4.5945e+00  3.0632e-04
 4.5970e+00  3.3562e-04
 4.5994e+00  3.5217e-04
 4.6019e+00  3.5162e-04
 4.6043e+00  3.3305e-04
 4.6068e+00  3.0809e-04
 4.6093e+00  2.9357e-04
 4.6117e+00  2.8415e-04
 4.6142e+00  2.9129e-04
 4.6167e+00  3.0430e-04
 4.6191e+00  3.1475e-04
 4.6216e+00  3.0378e-04
 4.6241e+00  2.8727e-04
 4.6265e+00  2.6559e-04
 4.6290e+00  2.4894e-04
 4.6314e+00  2.3736e-04
 4.6339e+00  2.2593e-04
 4.6365e+00  2.1153e-04
 4.6389e+00  2.0405e-04
 4.6414e+00  2.0163e-04
 4.6438e+00  2.0986e-04
 4.6463e+00  2.1216e-04
 4.6488e+00  2.1188e-04
 4.6513e+00  2.1303e-04
 4.6537e+00  2.0779e-04
 4.6562e+00  2.0782e-04
 4.6587e+00  2.1291e-04
 4.6612e+00  2.1733e-04
 4.6636e+00  2.1996e-04
 4.6662e+00  2.1984e-04
 4.6686e+00  2.2608e-04
 4.6711e+00  2.3383e-04
 4.6736e+00  2.3769e-04
 4.6761e+00  2.4480e-04
 4.6786e+00  2.5612e-04
 4.6811e+00  2.6009e-04
 4.6836e+00  2.6322e-04
 4.6861e+00  2.6100e-04
 4.6885e+00  2.5926e-04
 4.6911e+00  2.6601e-04
 4.6935e+00  2.7652e-04
 4.6960e+00  2.8660e-04
 4.6985e+00  2.7933e-04
 4.7010e+00  2.6922e-04
 4.7035e+00  2.5420e-04
 4.7060e+00  2.4276e-04
 4.7085e+00  2.3754e-04
 4.7110e+00  2.4431e-04
 4.7135e+00  2.5684e-04
 4.7160e+00  2.8161e-04
 4.7185e+00  3.0184e-04
 4.7210e+00  3.1977e-04
 4.7235e+00  3.2376e-04
 4.7260e+00  3.1061e-04
 4.7285e+00  2.9473e-04
 4.7310e+00  2.8701e-04
 4.7335e+00  2.8782e-04
 4.7360e+00  2.9086e-04
 4.7385e+00  3.0010e-04
 4.7411e+00  3.1336e-04
 4.7435e+00  3.2765e-04
 4.7460e+00  3.2253e-04
 4.7485e+00  3.1151e-04
 4.7511e+00  2.9516e-04
 4.7536e+00  2.8605e-04
 4.7561e+00  2.8937e-04
 4.7586e+00  2.9797e-04
 4.7611e+00  3.0447e-04
 4.7636e+00  3.0300e-04
 4.7661e+00  2.9164e-04
 4.7686e+00  2.7695e-04
 4.7711e+00  2.5618e-04
 4.7737e+00  2.3933e-04
 4.7762e+00  2.3144e-04
 4.7787e+00  2.3418e-04
 4.7812e+00  2.4459e-04
 4.7837e+00  2.5969e-04
 4.7863e+00  2.6537e-04
 4.7888e+00  2.5929e-04
 4.7913e+00  2.5192e-04
 4.7938e+00  2.3862e-04
 4.7964e+00  2.3084e-04
 4.7989e+00  2.3003e-04
 4.8014e+00  2.3305e-04
 4.8040e+00  2.3909e-04
 4.8065e+00  2.3843e-04
 4.8090e+00  2.3512e-04
 4.8115e+00  2.3296e-04
 4.8141e+00  2.4043e-04
 4.8166e+00  2.5162e-04
 4.8191e+00  2.6744e-04
 4.8216e+00  2.7796e-04
 4.8242e+00  2.8818e-04
 4.8267e+00  2.7981e-04
 4.8292e+00  2.8136e-04
 4.8318e+00  2.7232e-04
 4.8343e+00  2.7139e-04
 4.8369e+00  2.7097e-04
 4.8394e+00  2.8109e-04
 4.8420e+00  2.9328e-04
 4.8445e+00  2.9311e-04
 4.8471e+00  2.8894e-04
 4.8496e+00  2.8139e-04
 4.8521e+00  2.7878e-04
 4.8547e+00  2.6556e-04
 4.8572e+00  2.5188e-04
 4.8598e+00  2.4295e-04
 4.8623e+00  2.4346e-04
 4.8648e+00  2.5180e-04
 4.8674e+00  2.6681e-04
 4.8699e+00  2.8283e-04
 4.8725e+00  2.9386e-04
 4.8750e+00  3.1278e-04
 4.8776e+00  3.2310e-04
 4.8801e+00  3.1493e-04
 4.8827e+00  2.7852e-04
 4.8853e+00  2.5451e-04
 4.8878e+00  2.2816e-04
 4.8904e+00  2.0800e-04
 4.8929e+00  1.9280e-04
 4.8954e+00  1.8820e-04
 4.8980e+00  1.9238e-04
 4.9006e+00  2.0251e-04
 4.9031e+00  2.2181e-04
 4.9057e+00  2.4540e-04
 4.9083e+00  2.6215e-04
 4.9109e+00  2.6755e-04
 4.9134e+00  2.6706e-04
 4.9159e+00  2.6931e-04
 4.9185e+00  2.7951e-04
 4.9211e+00  2.9172e-04
 4.9237e+00  3.1256e-04
 4.9263e+00  3.2486e-04
 4.9288e+00  3.2958e-04
 4.9314e+00  3.1848e-04
 4.9339e+00  3.0864e-04
 4.9365e+00  2.8891e-04
 4.9390e+00  2.6952e-04
 4.9416e+00  2.5512e-04
 4.9442e+00  2.5102e-04
 4.9468e+00  2.6135e-04
 4.9493e+00  2.8767e-04
 4.9519e+00  3.2452e-04
 4.9545e+00  3.5218e-04
 4.9571e+00  3.5617e-04
 4.9597e+00  3.4671e-04
 4.9623e+00  3.2641e-04
 4.9649e+00  3.0447e-04
 4.9674e+00  2.8570e-04
 4.9700e+00  2.6272e-04
 4.9726e+00  2.3847e-04
 4.9752e+00  2.1947e-04
 4.9778e+00  2.1016e-04
 4.9804e+00  2.0675e-04
 4.9830e+00  2.0564e-04
 4.9855e+00  2.0708e-04
 4.9881e+00  2.1718e-04
 4.9907e+00  2.3583e-04
 4.9933e+00  2.6527e-04
 4.9959e+00  2.8427e-04
 4.9985e+00  2.8336e-04
 5.0011e+00  2.7079e-04
 5.0037e+00  2.5130e-04
 5.0063e+00  2.3321e-04
 5.0089e+00  2.2360e-04
 5.0114e+00  2.2239e-04
 5.0141e+00  2.3503e-04
 5.0167e+00  2.4881e-04
 5.0193e+00  2.5547e-04
 5.0219e+00  2.6745e-04
 5.0245e+00  2.7276e-04
 5.0271e+00  2.6990e-04
 5.0297e+00  2.6301e-04
 5.0323e+00  2.5130e-04
 5.0349e+00  2.3336e-04
 5.0375e+00  2.1691e-04
 5.0401e+00  2.0523e-04
 5.0427e+00  2.0533e-04
 5.0454e+00  1.9993e-04
 5.0479e+00  2.0248e-04
 5.0506e+00  2.0362e-04
 5.0532e+00  2.0651e-04
 5.0558e+00  2.1439e-04
 5.0584e+00  2.3500e-04
 5.0610e+00  2.6916e-04
 5.0636e+00  2.9726e-04
 5.0662e+00  2.9907e-04
 5.0689e+00  2.9007e-04
 5.0715e+00  2.8044e-04
 5.0741e+00  2.8298e-04
 5.0767e+00  2.8849e-04
 5.0793e+00  2.9748e-04
 5.0820e+00  3.1461e-04
 5.0845e+00  3.3363e-04
 5.0871e+00  3.4656e-04
 5.0898e+00  3.5110e-04
 5.0924e+00  3.5763e-04
 5.0950e+00  3.7087e-04
 5.0976e+00  3.8599e-04
 5.1003e+00  3.9334e-04
 5.1029e+00  3.8782e-04
 5.1055e+00  3.7589e-04
 5.1081e+00  3.5344e-04
 5.1108e+00  3.2921e-04
 5.1134e+00  3.0119e-04
 5.1160e+00  2.7565e-04
 5.1186e+00  2.6109e-04
 5.1212e+00  2.4985e-04
 5.1238e+00  2.3954e-04
 5.1265e+00  2.2685e-04
 5.1291e+00  2.2265e-04
 5.1318e+00  2.2983e-04
 5.1344e+00  2.3652e-04
 5.1370e+00  2.3013e-04
 5.1396e+00  2.0923e-04
 5.1422e+00  1.9113e-04
 5.1449e+00  1.8472e-04
 5.1475e+00  1.8309e-04
 5.1501e+00  1.8146e-04
 5.1527e+00  1.7894e-04
 5.1554e+00  1.7703e-04
 5.1580e+00  1.7841e-04
 5.1606e+00  1.7763e-04
 5.1633e+00  1.7910e-04
 5.1659e+00  1.9104e-04
 5.1686e+00  2.1736e-04
 5.1712e+00  2.4305e-04
 5.1738e+00  2.5139e-04
 5.1764e+00  2.4659e-04
 5.1790e+00  2.5058e-04
 5.1817e+00  2.5251e-04
 5.1843e+00  2.4836e-04
 5.1870e+00  2.3938e-04
 5.1896e+00  2.3792e-04
 5.1922e+00  2.4159e-04
 5.1948e+00  2.5745e-04
 5.1975e+00  2.6791e-04
 5.2001e+00  2.7178e-04
 5.2027e+00  2.8175e-04
 5.2054e+00  2.9690e-04
 5.2080e+00  3.1121e-04
 5.2107e+00  3.2213e-04
 5.2132e+00  3.2646e-04
 5.2159e+00  3.0741e-04
 5.2186e+00  2.8167e-04
 5.2211e+00  2.5441e-04
 5.2238e+00  2.2395e-04
 5.2265e+00  1.9957e-04
 5.2291e+00  1.8736e-04
 5.2317e+00  1.8887e-04
 5.2343e+00  2.0585e-04
 5.2370e+00  2.3039e-04
 5.2397e+00  2.6488e-04
 5.2422e+00  2.9562e-04
 5.2449e+00  3.1983e-04
 5.2475e+00  3.3664e-04
 5.2502e+00  3.4141e-04
 5.2528e+00  3.3822e-04
 5.2555e+00  3.3701e-04
 5.2581e+00  3.3522e-04
 5.2607e+00  3.2600e-04
 5.2633e+00  3.1632e-04
 5.2659e+00  3.0477e-04
 5.2686e+00  2.8451e-04
 5.2712e+00  2.6756e-04
 5.2739e+00  2.5591e-04
 5.2765e+00  2.6315e-04
 5.2792e+00  2.8108e-04
 5.2818e+00  2.9125e-04
 5.2844e+00  2.8381e-04
 5.2871e+00  2.6498e-04
 5.2897e+00  2.4473e-04
 5.2924e+00  2.2753e-04
 5.2950e+00  2.1804e-04
 5.2977e+00  2.2999e-04
 5.3003e+00  2.5584e-04
